4.657388708E0	0.1291655
4.667316708E0	0.15012192
4.677243708E0	0.1463797
4.687171708E0	0.13335678
4.697099708E0	0.11629227
4.707027708E0	0.14188904
4.716954708E0	0.16718643
4.726882708E0	0.11509476
4.736810708E0	0.13230896
4.746738708E0	0.07497818
4.756665708E0	0.13919464
4.766593708E0	0.09338989
4.776521708E0	0.06584717
4.786449708E0	0.09054581
4.796376708E0	0.07348129
4.806304708E0	0.12527359
4.816232708E0	0.08605515
4.826160708E0	0.09803024
4.836087708E0	0.0999762
4.846015708E0	0.08874954
4.855943708E0	0.14847534
4.865871708E0	0.07228378
4.875798708E0	0.10177246
4.885726708E0	0.03800507
4.895654708E0	0.07572662
4.905582708E0	0.08351044
4.915509708E0	0.03186783
4.925437708E0	0.0667453
4.935365708E0	0.01570145
4.945293708E0	0.07422974
4.955220708E0	0.02408401
4.965148708E0	0.06614655
4.975076708E0	0.07797195
4.985004708E0	0.07827133
4.994931708E0	0.11479538
5.004859708E0	0.04399261
5.014787708E0	0.08740234
5.024715708E0	0.00387604
5.034642708E0	0.08366013
5.044570708E0	0.04084915
5.054498708E0	0.04863297
5.064426708E0	0.04399261
5.074353708E0	0.03276596
5.084281708E0	0.09847931
5.094209708E0	0.00986359
5.104137708E0	0.06165588
5.114064708E0	0.00672012
5.123992708E0	0.08201355
5.133920708E0	0.0402504
5.143848708E0	0.05536896
5.153776708E0	0.04489075
5.163703708E0	0.06929001
5.173631708E0	0.08156448
5.183559708E0	0.02752686
5.193487708E0	0.0255809
5.203415208E0	0.01046234
5.213343208E0	0.03516098
5.223271208E0	0.00028351
5.233199208E0	0.03381378
5.243126208E0	0.01165985
5.253054208E0	0.06060806
5.262982208E0	0.03605911
5.272910208E0	0.06105713
5.282837208E0	0.03171814
5.292765208E0	0.05027954
5.302693208E0	0.08021729
5.312621208E0	0.02498215
5.322548208E0	0.0454895
5.332476208E0	-0.00315933
5.342404208E0	0.04474106
5.352332208E0	-0.031600189
5.362260208E0	0.03441254
5.372187208E0	-0.014385986
5.382115208E0	0.04069946
5.392043208E0	0.01450394
5.401971208E0	0.05312363
5.411898208E0	0.0402504
5.421826208E0	0.05117767
5.431754208E0	0.08321106
5.441682208E0	0.01390518
5.451609208E0	0.05117767
5.461537208E0	0.00776794
5.471465208E0	0.05447083
5.481393208E0	-0.044623108
5.491321208E0	0.03067032
5.501248208E0	-0.018726959
5.511176208E0	0.03426285
5.521104208E0	-0.022020111
5.531032208E0	0.06704468
5.540959208E0	0.04174728
5.550887208E0	0.06464966
5.560815208E0	0.06779312
5.570743208E0	0.01330643
5.580671208E0	0.02677841
5.590598208E0	0.00477417
5.600526208E0	0.04249573
5.610454208E0	-0.033246765
5.620382208E0	0.01974304
5.630309208E0	-0.016182251
5.640237208E0	0.060159
5.650165208E0	-0.023966064
5.660093208E0	0.03381378
5.670021208E0	-0.000914
5.679948208E0	0.0773732
5.689876208E0	0.03022125
5.699804208E0	0.02588028
5.709732208E0	0.00267853
5.719659208E0	0.00896545
5.729587208E0	0.03007156
5.739515208E0	-0.024415131
5.749443208E0	0.00851639
5.759371208E0	0.00552261
5.769298208E0	0.05506958
5.779226208E0	-0.020822601
5.789154208E0	0.01989273
5.799082208E0	0.00073257
5.809009208E0	0.05372238
5.818937208E0	0.00148102
5.828865208E0	0.02902374
5.838793208E0	-0.018128204
5.848721208E0	0.04099884
5.858652208E0	-0.00600342
5.868659208E0	0.01121078
5.878666208E0	-0.031899567
5.888673208E0	0.0136058
5.898680208E0	0.01779709
5.908687208E0	-0.028307037
5.918694208E0	-0.00690155
5.928701208E0	0.00537292
5.938708208E0	0.06794281
5.948715208E0	-0.00256058
5.958721208E0	0.05731491
5.968728208E0	0.02992188
5.978735208E0	0.07946884
5.988741208E0	-0.010643768
5.998746208E0	0.02872437
6.008752208E0	-0.029803925
6.018759208E0	0.00058289
6.028766208E0	-0.041030579
6.038772208E0	-0.018876648
6.048779208E0	-0.022319489
6.058786208E0	0.01719833
6.068792208E0	0.0335144
6.078799208E0	0.01644989
6.088805208E0	0.04474106
6.098811208E0	0.0468367
6.108816208E0	0.09338989
6.118822208E0	0.00342697
6.128827208E0	0.03007156
6.138833208E0	-0.00675186
6.148839208E0	0.03875351
6.158844208E0	-0.063483887
6.168850208E0	0.04803421
6.178855208E0	-0.03968338
6.188860208E0	0.0389032
6.198866208E0	-0.03968338
6.208871500E0	0.05387207
6.218877500E0	-0.00435684
6.228882500E0	0.04878265
6.238888500E0	0.00073257
6.248893500E0	0.05222549
6.258899500E0	-0.00375809
6.268904500E0	0.00477417
6.278910500E0	0.021689
6.288916500E0	-0.016481628
6.298922500E0	0.00447479
6.308928500E0	-0.014236298
6.318935500E0	0.04504044
6.328940500E0	-0.036390228
6.338947500E0	0.03561005
6.348952500E0	-0.013188477
6.358958500E0	0.07707382
6.368964500E0	-0.011691589
6.378970500E0	0.07153534
6.388977500E0	-0.01273941
6.398983500E0	0.0746788
6.408990500E0	-0.030702057
6.418995500E0	0.04174728
6.429002500E0	-0.057346649
6.439007500E0	0.04653732
6.449013500E0	-0.00540466
6.459019500E0	0.00686981
6.469026500E0	-0.03264801
6.479033500E0	0.03920258
6.489039500E0	0.03306534
6.499046500E0	-0.021870422
6.509052500E0	0.01944366
6.519058500E0	0.02258713
6.529064500E0	0.06120682
6.539070500E0	-0.014086609
6.549076500E0	0.02378464
6.559083500E0	-0.023067932
6.569090500E0	0.05731491
6.579097500E0	-0.037288361
6.589103500E0	0.01989273
6.599110500E0	-0.025762329
6.609117500E0	0.05402176
6.619123500E0	0.00013382
6.629129500E0	0.04848328
6.639135500E0	-0.011392212
6.649141500E0	0.05821304
6.659147500E0	0.00986359
6.669153500E0	0.03561005
6.679159500E0	-0.033695831
6.689165500E0	0.01136047
6.699171500E0	0.02662872
6.709177500E0	-0.000914
6.719183500E0	-0.019924469
6.729189500E0	0.01510269
6.739195500E0	0.05417145
6.749202500E0	-0.00540466
6.759208500E0	0.05297394
6.769214500E0	0.02019211
6.779220500E0	0.07527756
6.789225500E0	-0.023966064
6.799231500E0	0.03710693
6.809237500E0	-0.039533691
6.819242500E0	0.0402504
6.829248500E0	-0.038934937
6.839254500E0	0.06225464
6.849260500E0	-0.032049255
6.859266500E0	0.05776398
6.869271500E0	-0.00390778
6.879277500E0	0.01974304
6.889283500E0	-0.030252991
6.899289500E0	0.03531067
6.909296500E0	0.02303619
6.919302500E0	-0.00345871
6.929308500E0	-0.024564819
6.939314500E0	0.01540207
6.949320500E0	0.06509872
6.959326500E0	0.00462448
6.969333500E0	0.01734802
6.979338500E0	0.00103195
6.989344500E0	0.0402504
6.999350500E0	-0.034593964
7.009356500E0	0.0070195
